timestamp,entry_price,signal_type,direction,stake,result,profit
2025-12-03T07:27:44.999357,1.0854399222787008,Gann,put,1.0,True,0.8
2025-12-03T08:38:44.999357,1.0869477092821445,Gann,put,1.0,True,0.8
2025-12-03T08:58:44.999357,1.087764541412169,Gann,put,1.0,True,0.8
2025-12-03T09:12:44.999357,1.0855238626430224,Gann,put,1.0,False,-1.0
2025-12-03T11:25:44.999357,1.0812404822023487,Gann,put,1.0,True,0.8
2025-12-03T11:53:44.999357,1.0833682127924826,Gann,put,1.0,False,-1.0
2025-12-03T11:59:44.999357,1.0804987848348284,Gann,put,1.0,True,0.8
